,content,upvote,polarity,subjectivity,topics
473,"Yes.The price of housing at BJ, Shanghai, Canton and Hong Kong are way way beyond affordable for the average Chinese. Why? There is nothing in the US$1M range in HK, and a 200sf (size of closet) condo is around US$2M.During the Obama era, USA printed a lot of funny money. At least in theory, inflation should be similar to the Jimmy Carter era. That did not happen because US companies moved their money to China, causing hyper-inflation.",0,-0.039999999999999994,0.43999999999999995,0.8766689625317274
474,"Foreign investment in any country is made for a number of reasons, including seeking a good return on the investment.The Chinese economy may become stronger if certain types of investment in China are allowed, or encouraged.There is no long term guarantee that these interests will coincide.",0,0.16285714285714287,0.3392857142857143,0.970472529470361
475,"India.Hong Kong was very well-developed by the Brits. Its true. But people forget how.The backbone of Hong Kong was built upon trade. It was a strategic point to control the world’s shipping routes, but even before that, it was the island on the Pearl River delta. The same island which allowed wealth to flow out of China. After the Opium Wars, Britain started to economically exploit China, and that wealth flowed partly into Hong Kong.China, if colonized, could never be like Hong Kong. Only cities like Shanghai might have been because they were coastal ports.",8,0.17,0.595,0.9273445644117089
476,"Yes and NoYes because nowadays overseas investors can invest directly in China using stockbrokers in China, in that sense Shanghai Shenzhen have attracted business and nowadays with english speakers sales and backoffice it is possible indeed to trade chinese local stocks from China going though China instead of HK.And after all HK is just a part of China ,so why not going to another financial center of China.This said first international asset managers prefer still to deal with HK because first now the brokerage rates are nearly similar and HK has a better reputation for compliance. Also there are a lot of IPO generated by HK listing as a sign of good reputation and good compliance.I have been working in HK and what I saw mostly is that for overseas institutions the big issue is the brand and the capital of the sttockbrokerage company . For overseas investors it is very important to deal with serious people and serious money. In that sense the small brokerage firms in HKare not serious, the institutions want to deal with bank backed brokers. In that vision also a lot of small HK brokers have lost the faith of overseas investors which look to deal with brands and big money. In China there are these local brokers with big brands and big capital but seriously they are also anyway in HK with rep offices, so HK is still there.The real money is now also with the retaili investors of China, and in that regard they will prefer to deal with local stockbrokers. Because now the rich chinese local investors are big and they do not need HK , excpeted to hide assets.Finally yes jobs are not growing in HK for financial markets, so without growth HK IS LOOSING the race. Also HK is not what it used to be 30 years ago , when I am in the streets now or in Central there are nearly no more foreigners, so loosing all these expats is a sign of lost business",2,0.06699074074074073,0.32037037037037036,0.9945843429888185
477,"My answer is Yes.Now look at my credentials as to why my answer is that.Let me give you a sense of why I answered Yes:—I’m a financial printer based in Hong Kong — a security printer who prints stuff for the bankers and financial institutions such as IPO prospectuses, stocks, bonds, and the like.Prior to 1996 just before the 1997 handover, I was doing roughly 450–500 financial print projects annually.Just after the financial crisis of 2007–08, my scorecard was around 300 print jobs annually.Last year (2016), my scorecard was just 197 jobs.This year (up to Nov 2017), my job register count stands at 172.My livelihood is absolutely directly linked to the financial health of Hong Kong as well as its function as one of the global financial hubs.Thanks for the A2A — answered Nov 19, 2017.Thanks:—“1,000+ people were sent your answer in the Quora Digest.” (Nov 23, 2017)“10,000+ people were sent your answer in the Quora Digest.” (Nov 26, 2017)",13,0.0,0.13,0.7940888628010716
478,"Hong Kong is still a global financial centre.The World Economic Forum publishes a Financial Development Index annually. Hong Kong often ranks number one: Financial Development Index - Wikipedia . In other similar rankings, Hong Kong often ranks one of the top three or top five.Any ranking can be unreliable or misleading, but I guess we won’t usually question whether a place is “in decline” unless it falls below top five or top ten in all these surveys.",0,0.14038461538461539,0.24807692307692308,0.8062892408774465
479,"Why aren’t they? They are.We can assess this by looking at Foreign Direct Investment abroad figures. These reflect investment made by a firm or individual in one country into business interests located in another country.If we want to assess your claim, we can look at it two ways:Stock of FDI abroad- all of the FDI that they have accumulated over the years, summed upFlow of FDI abroad- the FDI abroad in a given year.Looking at stock first, China (including Hong Kong and Taiwan) has approximately 60% of the stock of FDI abroad than the US. It is more than Japan as you say, but considering that the Japanese economy is about a third of China’s, it is not a proportional reduction. You can see the figures in detail here: List of countries by FDI abroad - Wikipedia.Looking at flows, it’s an even more extreme picture. For 2017, the United States had approximately 3 times more FDI outwards than China- you can see the figures here: http://www.oecd.org/daf/inv/inve....To note, 2017 represented a significant reduction in FDI outward by China versus prior year- it more than halved in 2017, hitting 101,914 million USD versus 217,203 million USD back in 2016, but you still have to go back to 2014 to find a year where China’s FDI abroad was higher than the USA’s.",2,0.09078947368421053,0.3807017543859649,0.23817735737165172
480,"habits-china broke up 24 times but was always able to reconstitute herself-her unity comes from having the same written language for everybody (unlike europe)-if you want to hold an empire together,you need not only a strong central authority (emperors) but also standardization of language,political thought (confucianism has no competitor,even conquerors like the mongols and manchus adopted it)-throughout history all the other empires have collapsed because of the lack of uniformity-lesson : once you have conquered a people force them to speak your language-the first emperor of china did just that,and anyone disobeying was put to death-over time this lead to uniformity and unity-once unity is achieved it is easier to implement policies to make the country a world power",1,0.15119047619047618,0.4916666666666667,0.9857662376453947
481,The ancient civilizations are no where near their glorious history. People need to live in the present. China and Chinese alone know what it took them both in terms of efforts and sacrifice to get where they are today. You can't get there without the ability to take tough decisions and living with the consequences.The other 3 ancient civilizations currently lack that. Ability to take tough decisions and live with the consequences.,4,-0.05889450056116722,0.42685185185185187,0.9779155151718241
482,"Who is officially labeling China as a Marxist-Leninist state? China, in its new start by Mao might have labeled it as such, but obviously China has sought its own national design. While it still has strong socialist elements, it also has a vibrant capitalist flavor. Though private enterprises thrive and make a major portion of China’s economic growth, I wouldn’t call it fully a ‘free market economy. Maybe in the future it might become one, but as she goes from developing to developed, China still has some protectionist laws that limit, especially foreign, participation. This is normal for a developing country because companies from developed states can easily overrun and monopolize markets within that country. To some degree, you see that happening in China. US companies complain about restrictions to a full ‘free market’ environment, but I would say the same about the US. China is being selectively barred from investing in the US. The cum FDI is in favor of the US by 2 to 1.“From 1996 to 2012 the number of private enterprises increased from 443,000 to 5,918,000,” The Rise of Privately Owned Enterprises in China“The Second National Economic Census conducted in 2008 reveals that of all the 208 trillion RMB total assets of the secondary and tertiary sectors (industrial and service sectors), 63 trillion – or 30 percent of total – was held by SOEs. (SOEs here correspond to state sole funded corporations and enterprises with the state as the biggest share holder.) Meanwhile, in terms of enterprise number, there were 154,000 SOEs at the end of 2008, only accounting for 3.1 percent of the total enterprise number. Hence, the big picture is clear: SOEs control a substantial part of total enterprise assets in China despite the fact that their total number is marginal. As a corollary of this observation it follows that the average size of SOEs is much bigger than that of non-SOEs. This is indeed the case. In terms of average assets, SOEs are equal to 13.4 times of non-SOEs.” State-owned enterprises in China: How big are they?Two-Way Street: 2018 Update US-China Direct Investment Trends | Rhodium Group",1,0.07903069153069155,0.4644327894327894,0.7415591293898571
483,"Why should they have to? It’s all just semantics.The US and Europe have both adopted virtually every major plank that Karl Marx himself stipulated as being necessary for an already developed country to be Communist. The US and Europe just changed the wording to “democratic socialism”. Yet they still maintain the charade of calling themselves “capitalist”.So technically, the West is also “Marxist” although that is the “name that shall not be mentioned”. But the reality is that most of the West is just as “Marxist” as those in the East, sometimes more so.Maybe, for marketing purposes, the CCP should just change its name to the Chinese “Meritocracy” party, or “CMP”, because that is essentially what they are now. They took the successful model used in Singapore, put their own stamp on it, and implemented it with wonderful results for them.Would that the US could get similar results with its currently massively dysfunctional political system.Oh wait, maybe they could if they stopped interfering in the political affairs of other sovereign nations for a minute, killing their citizens, making more enemies for us, and wasting trillion of tax dollars in the process!The battle between Communism and Capitalism is over. Capitalism lost to Democratic Socialism (i.e. Marxism lite). Although in the US now its more like Oligarchic Socialism.Get over the “ism” labels that no longer have any real meaning.",1,0.24144736842105266,0.4960526315789474,0.9587569432052274
484,"If you are in power, as the Chinese Communist Party is in China, you don’t need to explain anything.",57,0.0,0.0,0.9280899678331743
485,"There is a Chinese saying about absorbing things from outside: 取其精华，去其糟粕, which means take the good element and abandon the bad ones. There is also a Chinese saying: 见贤思齐，见不贤而内自省也, which mean when you meet a good person, you should learn from him; when you meet a bad one, you should ask yourself how can you improve yourself in a good way. We adopt the good and abandon the bad, and make them suit the situation in China.",0,0.048958333333333354,0.5072916666666666,0.9788207039624927
486,"The irony is that with the advent of AI, the world might end up with the (dreadful) commies in the far future, just as Marx predicted, although not in the way he thought would happen.I mean what are you going to do when the world can function with AI + a small cadre of specialists and you probably won’t even need the specialists in the far future. You have to redistribute the wealth AI creates for people.We are not there yet, but approaching it fast.The meaning of life in a world without work",0,-0.17031249999999998,0.5421875,0.978079335290918
487,"What do you want to reform?the economy: I think China has the best performing economy in the wirldThe people: they are really happy and contentThe government: they have one of the best performing governments in the worldPolitics: they do not waste their time and energy arguing about things that cannot be achieved. They focus on a simple objective, everybody assist in achieving this objective. Differences are sorted but not as a public spectacle. Unity is importantSo what is left to reform, I really do not know.Are there things in China that are not working well? Absolutely. Can things be improved? Absolutely. Are there economic issues? Certainly. Are there social issues: absolutely. Are there political issues? Absolutely. Are they doing some things wrong? Absolutely. Are they making big mistakes? Absolutely. Can things deteriorate in the future: absolutely, but not soon. The wave of nationalism because of economic seccesses will carry the country a long way.The interesting aspect of Chinese life is they try to improve all of the above by focusing attention on economics first. So they are reforming everyday, not in A Marxist revolutionary manner but like in evolution, at about 7 % per year. Are you doing this in your country? With all your freedoms in your country you have less freedom than the Chinese have, who supposedly have no freedom.",4,0.1418470418470419,0.3935425685425686,0.9921395471531828
488,"Reforms are of course possible in China and they are creating new laws regularly for instance economical reforms.However I think that you are talking about social reforms.And concerning this domain I don’t think China is ready for such reforms. Indeed, China has made some reforms to increase the surveillance on its citizens by creating a rating system. Moreover the fundamental liberties are not respected there (press liberty or free speech).Added to this to political direction is not yet to change because Xi Jinping is more likely to be the president for life with the new political reform voted the 11/03/2018.Therefore China is more likely to stay the same country with maybe a bigger opening to to the world.",0,0.12976827094474153,0.5045694501576854,0.8896641600479969
489,"First of all this is just one social media in China, not China.Second the ban was applied because of gay PORN, not being gay. Read the People’s Daily article, that’s the official position of the government. Porn, despite sexual orientations, is banned.Third, I don’t know if you follow Chinese politics, but they are constantly talking about reform, economy, political, social, I’m not sure why just this incident ticked you.",0,0.1272727272727273,0.3444444444444445,0.9770240914544388
490,From this context USA is the brightest country having a good future but from the expansion of India and China it is difficult to perceive which country will have the brightest future.,0,0.04999999999999999,0.4625,0.4985887985866899
491,"When you have some basic knowledge of economics, you will find that the economy is a part of politics. If your government has unlimited credibility, people accept the government indefinitely. Then the government can print money indefinitely. There will never be a economic problems. Economic problems within a country are part of the country's political problems.Of course, as we learn more, we will discuss the impact of international relations on the economy.",1,0.15,0.1875,0.9781524032824791
492,"Is the Chinese government too involved in the country's economy?Had the British and France governments not involved too much in their countries’ economy, they would not have fought the Opium Wars against China in the middle of 19th century.Had the US government not involved too much in the country’s economy, the currentUS government would not have fought a trading war with China.",3,0.08,0.08,0.6697753321321878
493,"Yes, but so far they are doing a fair job compared with the economy development of other nations.",1,0.22499999999999998,0.7583333333333333,0.8433023044964759
494,"Easy to answer as Qualcomm is twice the company ZTE is by operating income and nearly 20x the company that ZTE is represented by net income. Thus a small impact on Qualcomm as a percent of business lost could have a larger impact in dollar terms, but less so as a percent of revenue, vs. the same percent impact on ZTE would not only hurt in dollar terms but much more as a percent of revenue.However, that US$1.3bn ticket to get back in the game for ZTE is going to leave a mark.Trump Says China's ZTE to Pay $1.3 Billion Fine to Re-Open",1,0.05277777777777778,0.39375000000000004,0.31757347564937005
495,Qualcomm is much more important. Qualcomm has 42% smartphones AP market share. Globally share!ZTE has 10% smartphone share in US. ZTE has less than 5% smartphone share in China.,1,0.18333333333333335,0.39166666666666666,0.18338075615098925
496,"Chinese economy is more diversified but to reliant on export (20% of GDP). This is something that sits not well within the Xi-Li administration who want to reduce that percentage considerably. But reliance on exports is reducing. Likewise, a decade ago many analysts expected China to become gradually less reliant on its export-led model of growth – and that path has been taken. In 2006, China’s exports amounted to 35% of its GDP; by 2014, that had fallen to 23%, and in 2017 that reliance on export has fallen to 19,6% of GDP. Still enormous. But as China slowly shifts from an export-led economy to one more domestically driven, its impact on other countries should drop. Every nation with 300 million citizens or more doesn’t have to rely for more then 10% of their GDP on exports when they successfully build a considerable middle class. China’s role as the vacuum of the world’s commodities will continue to recede. China’s gross domestic product growth is increasingly being driven by domestic consumption, which made up just 35% of GDP growth in 2003 vs. 62% today.",2,0.14473684210526316,0.35219298245614034,0.6316956592409823
497,"The Northwest passage is open seasonally but only when in convoy and when accompanied by an ice breaker. There are no regular liner / container ships using this route but a few bulkers and tankers have taken the route from time to time.It may save time and distance but the additional costs of insurance and the convoy assistance render the arctic routing less economic for some types of shipping. The vessels plying this route must also conform with VERY stringent environmental regulations and with the condition of the ship, so it is not available to every vessel.",2,-0.020833333333333336,0.33044871794871794,0.9662994311146365
498,"Yes, the Northwest Passage has become available for longer periods of the year now as the ice melts. It saves 4,000 miles and the Panama canal between Asia and Europe. There was a time before the 1990’s that it was too dangerous almost any time of the year to attempt to use because of the ice. Now, it is no problem.",1,-0.09999999999999998,0.65,0.9588539964746957
499,"The fabled Northwest passage is open to all shipping, but there may be some problems with Canada.",1,0.35,0.7,0.8673469583607574
500,"I could look that up for you easily enough, but you might be interested in how people actually pay taxes in China, plus this little tidbit. China’s income tax system is very much like ours (US) and 99.9% of other countries. It is a progressive tax system with no tax on the first few thousand Yuan (you could look that up, too), then tax brackets at higher rates for income chunks over that minimum. The typical Chinese citizen does not do tax returns at all. The employer withholds taxes due and that is that. How can the system be so simple? No deductions for things like number of dependents, child care expenses, charitable donations, and the hundreds of other things that Americans can take deductions for. (By the way, the charity donation tax break is actually a rip off.)Then, there are the local taxes on common purchases as one would expect when shopping at Walmart (in the US or in a Chinese Walmart), but the Chinese citizen doesn’t see the actual tax because it is included in the price marked on the item or on the shelf below the item. The candy bar price says one Yuan, and you pay one Yuan. I like that system. It is like the fact that you don’t tip the waiters. No mental calculations needed for tax or tip.",2,0.02307971014492754,0.3076293995859213,0.9912335929651153
501,"It most certainly is. Much of the “One Belt One Road” initiative by China involves very heavy building and financing of key infrastructure such as railways and ports and trading land routes through regions that are not financially prosperous enough to have substantial demand for Chinese goods in the first place. It would not be a surprise if in future the countries that played host to China's infrastructure building efforts will see their sovereignty over those projects and indeed their national integrity compromised once the penny drops that they're saddled with white elephant projects and loans they cannot afford to pay back to Chinese bankers.A good example of this is the Hambantola port in Sri Lanka. When the Sri Lankan government realised it could not afford to repay the loans it took from China to build the container port it effectively ceded control of the port on Sri Lankan soil to China for a 99-year lease. Now that port is a major strategic asset for China's fledgling bluewater navy in the Indian Ocean. “One Belt One Road” is merely China's way of exerting and extending its political sphere of interest and influence into Central Asia (traditionally the backyard of the USSR and now Russia) and building dual-purpose infrastructure that could both function as economic boosters as well as military deployment assets. Think railroads and highways deep into the Central Asian steppes that allow for faster mobilisation of Chinese forces, or ports in far flung regions like Hambantola and Gwadar in Pakistan for her “string of pearls” strategy of overseas naval basing to jockey for maritime power.",2,0.0649074074074074,0.3429012345679012,0.9624142126776417
502,"No! It is not economic colonization. The Chinese does not care how you run your country and how you feed your people. The Chinese wanted to invest money into your country hoping for a return in the future.This is why I never liked Western news, it’s always about speculation. Ask all the African nations about how the infrastructures changed their life.",3,-0.06666666666666667,0.16666666666666666,0.9740800443910802
503,"That’s how westerners perceive it. Never mind they’ve colonized in the past and because of WW2, found they couldn’t afford to rebuild the countries they colonized. Africa is part of the BRI and it is starting to bear fruits of the infrastructure. Be amazed!",4,-0.125,0.175,0.7932674118392314
504,"Colonization usually involves pointing guns at the native and forcing them to surrender resources and slave work force to serve the masters.Please show us how China pointed guns at any of the country working with China on the “One Belt, One Road” initiative. (Please at least get the initiative name right)",46,-0.08809523809523812,0.3952380952380952,0.9573477964355028
505,China wants to strengthen regional policy communication in order to coordinate various national development strategies. They want to reduce things that make places unstable influences. This would run into American invasions like Iraq. They want to increase free trade where possible,0,0.12000000000000002,0.48,0.9739138958476716
506,"China is simply making trade easier and faster. That is just good business. Of course success always reaps jealousy from others not as good or as intelligent or as capable as the target of their envy.If China can bring some peace and comfort to its customers with One belt and One Road with fair trade that will be much better than the tons and tons of bombs that have been dropped by a mindless military that tells us all that bombs bring peace, Fifteen years of bombs for peace and the only peace achieved is the RIP kind for millions of people.",0,0.35000000000000003,0.5964285714285714,0.9825120130377869
507,Beware of many jealous people here and worldwide.Most people will say good things when it benefits them. Naysayers will say anything to achieve their agenda.I am awaiting for more acrobatics from this naysayers.,0,0.5666666666666667,0.5333333333333333,0.9436301886256527
508,China’s economic colonization + USA’s military colonization = a better world.,1,0.19999999999999998,0.26666666666666666,0.49609010132235276
509,"Yes you are right. Exactly it is.China will build schools, police stations, hospitals and something like this first. Then military bases will be settled later.",0,0.13714285714285715,0.24380952380952384,0.943997204073806
510,"Up to now, the average American has benefited from less expensive consumer goods. Also with China’s rise, China has become less of a threat, though our industrial military complex and our media keep hammering away that threat. What is a threat to the average American is China’s rise is causing China to compete with Americans in the area of technology. After WW2,almost all countries in Europe and Asia were devastated by the war, America was not. Her military industrial factories were turned to peaceful goods and products. Our auto industry was booming, our aircraft industry was booming, our consumer goods spilled out into the world, our agriculture was the most efficient in the world. We were the king of the mountain.Then the world started to rise from its ashes, we stayed fat dumb and happy. In the last 50 years, the world’s economics started to change, poor countries started to rise, developing countries became developed, but America led the technology frontiers. But, with that leadership, we became complacent. Our democracy became combative instead of working together. Our students found education unaffordable, Our labor costs went through the roof. We became unaffordable in the world market.Today, we find ourselves defensively posturing. We demand things from the world caused by our complacency. China, in particular, because of her size and almost stratospheric rise. China graduates STEM students 8 to 1 over the US. China’s colleges have 40% enrolled in STEM. China knows where the future is and is heavily invested in education. China creates a new college almost every week. China has a plan, we don’t. Our government continues it’s monstrous spending on the military instead of investments in our future. Our infrastructure is falling apart, our investment in education is meager, our politics don’t support technology, and our leaders are leaderless.Americans are envious and jealous with China’s rise. When China was poor and had cheap labor, we loved their cheap products but we complained about lost jobs. The truth is, American jobs continued to rise, but it wasn’t in cheap factory jobs, it was in skilled and knowledge workers. Check out the want ads and you find plenty of good paying job openings, we just don’t have the skills to fill them. Our government has failed to connect the dots. Today and in the future, factory jobs are disappearing to automation and robotics. A high school education won’t cut it. Some forward looking states recognize that and are starting to offer free college education (with conditions). Why isn’t this a national effort?Our society in the ’50s was one of a growing middle class and hopes for the future for generations to come Education was affordable. Today, that future and the middle class is disappearing. About 43 million Americans are now below the poverty level. The middle class is going bankrupt with debt and medical expenses they cannot pay. Our healthcare insurance is selective, it offers insurance only to the healthy. Our government isn’t investing in research, and what there is, is being led by non-technical leaders. Our POTUS believes in fossil fuels and allowing drillers to invade our pristine coastlines and national parks.Our foreign policy is still one of war and isolationism. Our allies are moving farther away and our competitors are being chastised and penalized. We say we are the land of the free and have a society that welcomes all religions and political beliefs. Our actions belie that claim. We used to be the dream of immigrants, now we are the land closed to immigrants. We fail the test of history. The US rise was built by immigrants. If you look into our past, much of our gains and ideas came from immigrants or their children. Today, we have hollow rhetoric that tries to keep the illusion that the US is the best place in the world. That is becoming a mirage.The glimmer of hope is starting to show in pre-election results. Women, independents, young people are taking our politics to a new level of energy and righteousness. If this continues, and the citizens of America support it, maybe, just maybe, it is not too late. But, we have a lots of catching up to do on all fronts. Political, social, educational, infrastructure, and most crucial of all technology. We need to continue our technology rise by keeping our best students focused on STEM. We need immigrants who want to share the American dream. We want citizens to want America to continue the greatness that has attracted them since our beginnings. We are still a young sovereign state and our lessons are for all to see. Our wars, conflicts, and meddling in other countries need to come to an end. We are not the super race. We need to have a peaceful rise, no more, no less than China is doing today. We need the energies of all our citizens to continue the greatness that makes Americans America.",25,0.06961921850079743,0.3606240031897927,0.9610396687414975
511,"Sometimes I say very coldly.If a nation is an empire, its people will be able to live at a higher standard of living while working less, than the people of a nation that is not.This is especially apparent in the case of the people in lower class of the social classes.The empire provides them with a lot of free resources and credit for the stability of their own society.The more China takes the power from the United States as an empire, the more the United States will lose advantages in that aspect.This is probably a description of the situation we are already seeing.The Economist magazine recently wrote that 'Western societies tend to offer high self-esteem to low-grade students compared to the Orient.'(I have recently written on this issue under criticisms of the Orient. Personally I think the writer of The Economist magazine might have read this, but the truth is beyond me..Dong-Yoon Lee's answer to Why are Confucian societies—Singapore, Japan, Taiwan, South Korea, China—so successful? )The United States needs to stimulate or encourage low-performance students to prevent the deterioration of their national strength. In this aspect, Obama was definitely right.The American journalists frustrated Obama's efforts by vigorously criticizing Oriental education for suppressing students' creativity and causing inhuman life. But by now, there is no other way to surpass Obama's the idea. Americans must face reality. One should get as much one’s efforts.If it is a world where one man work hard and tired but do not earn reasonable income, is not this an inhuman thing?The United States has been flooded with all kinds of trash in the air and nature, and now it is also using the patience of poor Chinese workers as resources.All reservoirs are not infinite. You should know it.",3,0.09406655844155849,0.4130357142857141,0.7991676819896206
512,"In short term, the rise of China has very positive impact on average Americans: lower prices for goods made in China, which directly enhances the standard living of the average Americans. In the long term, the US will lose and have lost many low end jobs to China. Therefore, if your job is not low end, your wellbeing is improved by the rise of China. If your job is a low end one then your life will be devastated by the rise of China.This has come a long way.Pat Buchanan ran for president in 1988 with this clearly written on his slogan and he was against NAFTA. There were not many jobs replaced by the foreign competition yet. Pat Buchanan did not stand a chance and he did not even make it to be the Republican candidate.Ross Perot ran for president in 1992 with the same idea. This time he got more following, but he still did not come close and he lost. Then there were 8 years Clinton years. You do not expect Democrats to fight for jobs for low end Americans, since those were blue collar white workers who were not their voting pack.Then in year 2000, George W ran for president. He somehow did not mind Americans losing a lot of jobs. He did not as long as the US corporations made a lot of money.Then in 2008 Obama won the presidency and he was just weak.Donald Trump won presidency in 2016 not because he was smart but because there have enough jobs lost from 1988 and so many that the losers of the globalization got together and supported Donald Trump. He did not have any new ideas that Pat Buchanan did not have, he just h=got the timing with him.So you figure.",2,0.04892977392977394,0.34221580888247555,0.8682747280485716
513,"1.Give Americans Better Quality, Cheaper Chinese Goods，2.Lower infrastructure construction quotation3.Innovation in some areas may affect U.S. companies and ultimately U.S. consumers.4.China has a very complete industrial system and very fast work efficiency. A concept is very fast from appearing to making a product. Let the young people in the United States have one more place to fulfill their dreams.5.China and the United States can complement each other and make money together.",2,0.18055555555555555,0.5394444444444445,0.7940463393259303
514,"A2AIt is hard for powerful countries to get along. It is like having two great players on the same team or two strong executives in the same company. Without a good coach/leader to help manage their coexistence, they will not work well together. And we don't have a higher authority to help maintain global order.As to China and the US, one extreme outcome would be a “cold war” type of situation. The governments of both countries get their people all riled up about how evil the other country is and engage in some crazy arm wrestling. It may benefit scientific research and technological progress, and it may also help to ease domestic political conflicts. But for the average American, I don't think anything good can come out of this.",0,0.015350877192982436,0.5184210526315789,0.9871387666199385
515,The average Americans were already killed by European colonists. Only a few survivors are now living in “reservations”.The rise of China as a global power can obviously help them gain what they deserve.,6,-0.07857142857142858,0.2857142857142857,0.6818962816038355
516,"Let me see, Chinese students must study English and pass the English test. In fact, students attend many English cram schools to get better results in English. I think it's time to learn Chinese.",1,0.125,0.125,0.9719261106520717
517,“How does the rise of China as a global power affect average Americans?”It doesn’t other than having to listen to all the ridiculous fear mongering from my government and their lapdog media outlets.,2,-0.15208333333333335,0.44375,0.8917927452336026
518,"Semiconductors is not a monolithic industry, there are a bunch of different areas. The area where China is furthest behind is in semiconductor fabrication equipment. There is really only 1 company left that is state of the art in the world, and that is ASML in Holland, and their lasers are supplied by an American company.Catching up to ASML might take decades, or it might never happen. The current state of the art in China is 2 decades behind what ASML produces.In terms of fabless design, China has pretty much caught up with the rest.Given the current situation in semiconductor manufacturing, I think China will dominate in ASICs but remain behind in CPU, GPU, Memory. China has a cost advantage in designing and producing large varieties of low-medium volume chips because the fixed cost of starting a new chip production is cheaper in China. (This is mostly a labor intensive process requiring lots of engineers)Taiwan/South Korea/US will continue to dominate in the high volume products like CPU, GPU, Memory because you can amortize the up front startup costs over huge volume with these products. The per unit cost is more affected by manufacturing yield than startup cost. To bring the per unit cost down you need to use the most advanced semiconductor fabrication technology, which China does not have access to.This is why you see Bitcoin mining dominated by Chinese companies. Whenever there is some niche application that requires a couple of million custom chips, Chinese companies will be very competitive. China might catch up to South Korea in memory over time, since the gap is only a few years.Semiconductor equipment manufacturing is where the gap is the largest, but in some sense it is also the least important. The reason for this is because we are reaching the point of diminishing returns from making features smaller. The difference between 5 years out of date and state of the art in terms of actual value to end users is not that big. I personally use a CPU in my computer that was made 5 years ago and I have no particular need to upgrade any time soon.",22,0.05946354299295476,0.43662762074526784,0.9571381402882665
519,"China is now investing billions (I think 30 billions USD or so) to try to become the “dominant power in semiconductor industry”. Note that this was attempted before, in the 90’s, and it was an utter failure.China is consumer of semiconductors: it accounts for 45% of the worldwide demand for chips, both for domestic use and for export electronic products.However more than 90% of its consumption relies on imported integrated circuits. For example yout “made in China” Apple phone or computer is only assembled in China, most of the components, certainly the more high tech ones like the integrated chips, are usually not made in China at all.The other 10% are usually “crap electronics’ that end up in those “made in China” products that break if you look at them funny.Integrated-circuit companies in China entered the semiconductor market about 20 years after the rest of the world - and since then they have been trying to catch up. Note that 20 years in electronics is a HUGE time.The Chinese government made several attempts to build a local semiconductor industry, most famously in the 90’s, but to no avail.China seems now to focus on what I call “craptronics” - cheap products that are less powerful and often less reliable than their western (or Japanese/Korean) competitors. Still these low cost devices have flooded the market and are becoming very popular., especially among people who want to save a buck. In fact Android phones designed in China now represent more than 50 percent of the global market.So yeah, China is technologically behind the West (and Japan / Korea) but since now we are hitting a wall in Moore’s law, China is like the fat kid catching up to the rest of the runners who are already at the finish line.Point is, however, that even if China never reaches the other players, it can be come HUGE in the electronics market just by providing low-cost electronics.After all why fork 1000 USD for a new iPhone, when you can pay 100 USD and have basically the same device (just not as good).Not that even if in the West people might care about “quality”, in China consumers seem to be less worried about it. Think about all the “cheap knockoffs” that exist in China, that many westerners laugh at, but still have a market there.And China, with over 1 billion people, is a HUGE market. If the Chinese government promotes to “buy local”, they already have abouy 18% of the world population as a market.In addition it can probably expand into developing countries where people also do not have the luxury to buy iPhones or similar high-end electronics.In conclusion: China is unlikely to catch up in terms of quality any time soon, but market wise it’s already catching up - and that’s what they are really caring about.",3,0.16555759457933372,0.4921950875211743,0.9337961715691124
520,The answer by Jeffrey Zhang is pretty comprehensive.,1,0.25,1.0,0.8296785929369144
521,"About 400 million jobs, or just less than half of their labour force. A portion of this will go to the “new” agricultural deal where larger farms will feature prominently to allow for modern farming technology.",1,0.08383838383838384,0.41464646464646465,0.6813623844794809
522,"Austrlia’s economic ties with the USA are not dissimilar to those with China, so that reason alone would be a flimsy one. Furthermore, Australia has very strong political, cultural, and ideological ties with the USA and is part of a very strong formal alliance system with them.Australia’s alliance with the USA, cemented through the ANZUS alliance among others, is literally one of the most entrenched military and strategic alliances on the planet. Breaking that would be a risky move, especially as there’s absolutely no guarantee that China would offer something similar in exchange.Furthermore, breaking the alliance with the USA would be very damaging to Australia’s reputation, which would probably mean any other country would be reluctant to form a similar alliance with it for some time to come.",4,0.10636904761904761,0.4977976190476191,0.6018512375284275
523,"Australia’s ties with the United States are much deeper than their ties with China. Australia is a democratic country that has fought multiple wars alongside the United States (WWI, WWII, Korea, Vietnam, Gulf War, Iraq, Afghanistan, and now Operation Inherent Resolve). Australia just doesn't have that kind of relationship with China and it likely never will for several reasons.Also I don't understand your claim that China is the main contributor to the Australian economy. The U.S. is still #1 in FDI (foreign direct investment) to Australia. Yes, Australia’s #1 import and export partner is China, but that does not mean that China is Australia’s main “economic contributor”.China is a socialist authoritarian country and Australia is an Anglo-centric democratic country. These two countries becoming close allies is not likely.The U.S. and Australia are interconnected by trade, financial markets, culture, diplomatic ties, intelligence networks, military cooperation, and a common language - among other things. It is important to keep this in mind.",11,0.0994212962962963,0.38912037037037034,0.5708164694343993
