index,总字数,段落数,平均单词长度,名词占比,专有名词占比,动词占比,形容词占比,数词占比,代词占比,副词占比,语气词占比,连词占比,助词占比,量词占比,介词占比,存在,符号占比,平均句长,平均长句短句数,总句数,可读性
639,280,1,4.896428571428571,0.35714285714285715,0.11071428571428571,0.11785714285714285,0.1392857142857143,0.010714285714285714,0.05714285714285714,0.04642857142857143,0.11785714285714285,0.05357142857142857,0.010714285714285714,0.09285714285714286,0.11428571428571428,0.0,0.15,13.416666666666666,1.7083333333333333,24,8.9
640,118,1,5.084745762711864,0.2627118644067797,0.07627118644067797,0.1864406779661017,0.16101694915254236,0.01694915254237288,0.059322033898305086,0.06779661016949153,0.1864406779661017,0.00847457627118644,0.00847457627118644,0.07627118644067797,0.15254237288135594,0.0,0.0847457627118644,16.0,1.25,8,8.52
641,167,1,5.161676646706587,0.281437125748503,0.03592814371257485,0.11377245508982035,0.19161676646706588,0.0,0.03592814371257485,0.041916167664670656,0.11377245508982035,0.059880239520958084,0.0,0.11377245508982035,0.1497005988023952,0.011976047904191617,0.1437125748502994,19.1,2.0,10,8.63
642,113,1,4.663716814159292,0.2920353982300885,0.07079646017699115,0.1415929203539823,0.12389380530973451,0.08849557522123894,0.035398230088495575,0.017699115044247787,0.1415929203539823,0.02654867256637168,0.0,0.04424778761061947,0.24778761061946902,0.0,0.07964601769911504,122.0,5.0,1,12.46
643,141,1,4.524822695035461,0.2695035460992908,0.014184397163120567,0.1773049645390071,0.10638297872340426,0.0,0.0425531914893617,0.07801418439716312,0.1773049645390071,0.0425531914893617,0.0,0.11347517730496454,0.12056737588652482,0.0425531914893617,0.0851063829787234,21.857142857142858,1.7142857142857142,7,7.78
644,112,1,4.875,0.32142857142857145,0.10714285714285714,0.09821428571428571,0.16964285714285715,0.0,0.026785714285714284,0.08928571428571429,0.09821428571428571,0.026785714285714284,0.017857142857142856,0.08928571428571429,0.16071428571428573,0.0,0.14285714285714285,9.846153846153847,1.0769230769230769,13,9.45
645,140,1,4.385714285714286,0.4357142857142857,0.19285714285714287,0.12142857142857143,0.05,0.09285714285714286,0.09285714285714286,0.007142857142857143,0.12142857142857143,0.02857142857142857,0.014285714285714285,0.03571428571428571,0.11428571428571428,0.0,0.35,15.75,3.1666666666666665,12,8.46
646,164,1,4.567073170731708,0.21341463414634146,0.006097560975609756,0.21951219512195122,0.054878048780487805,0.0,0.07926829268292683,0.0975609756097561,0.21951219512195122,0.012195121951219513,0.036585365853658534,0.12804878048780488,0.1402439024390244,0.018292682926829267,0.07926829268292683,22.125,1.625,8,8.14
647,244,1,4.463114754098361,0.3442622950819672,0.10655737704918032,0.11065573770491803,0.09836065573770492,0.004098360655737705,0.03278688524590164,0.045081967213114756,0.11065573770491803,0.04918032786885246,0.00819672131147541,0.14754098360655737,0.1557377049180328,0.0,0.11065573770491803,27.1,2.7,10,8.29
648,140,1,4.4,0.3142857142857143,0.15,0.15714285714285714,0.05,0.1,0.04285714285714286,0.05714285714285714,0.15714285714285714,0.02142857142857143,0.014285714285714285,0.1357142857142857,0.09285714285714286,0.014285714285714285,0.15,16.1,1.9,10,7.95
649,227,1,4.418502202643172,0.28634361233480177,0.1277533039647577,0.18502202643171806,0.10572687224669604,0.004405286343612335,0.07488986784140969,0.07048458149779736,0.18502202643171806,0.039647577092511016,0.022026431718061675,0.07929515418502203,0.1277533039647577,0.004405286343612335,0.12334801762114538,23.181818181818183,2.1818181818181817,11,7.85
650,25,1,4.48,0.24,0.04,0.32,0.04,0.0,0.08,0.0,0.32,0.08,0.0,0.08,0.12,0.0,0.04,26.0,1.0,1,9.43
651,114,1,4.780701754385965,0.3157894736842105,0.13157894736842105,0.09649122807017543,0.09649122807017543,0.12280701754385964,0.017543859649122806,0.07894736842105263,0.09649122807017543,0.043859649122807015,0.017543859649122806,0.06140350877192982,0.14912280701754385,0.0,0.14035087719298245,14.444444444444445,1.7777777777777777,9,8.09
652,67,1,4.7164179104477615,0.2537313432835821,0.029850746268656716,0.26865671641791045,0.08955223880597014,0.0,0.05970149253731343,0.08955223880597014,0.26865671641791045,0.0,0.0,0.11940298507462686,0.1044776119402985,0.0,0.14925373134328357,8.555555555555555,1.1111111111111112,9,8.54
653,132,1,4.613636363636363,0.32575757575757575,0.06818181818181818,0.18181818181818182,0.07575757575757576,0.007575757575757576,0.07575757575757576,0.030303030303030304,0.18181818181818182,0.022727272727272728,0.022727272727272728,0.10606060606060606,0.15151515151515152,0.0,0.14393939393939395,15.1,1.9,10,7.76
654,12,1,5.416666666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,13.0,1.0,1,12.03
655,178,1,4.932584269662922,0.4157303370786517,0.0898876404494382,0.14606741573033707,0.11235955056179775,0.0,0.05056179775280899,0.011235955056179775,0.14606741573033707,0.0449438202247191,0.0,0.03932584269662921,0.1404494382022472,0.0056179775280898875,0.12359550561797752,28.571428571428573,2.5714285714285716,7,9.81
656,144,1,4.458333333333333,0.2708333333333333,0.0763888888888889,0.13194444444444445,0.1111111111111111,0.013888888888888888,0.06944444444444445,0.06944444444444445,0.13194444444444445,0.04861111111111111,0.027777777777777776,0.11805555555555555,0.1388888888888889,0.0,0.09027777777777778,19.625,1.625,8,8.05
657,163,1,4.361963190184049,0.294478527607362,0.08588957055214724,0.147239263803681,0.09815950920245399,0.03680981595092025,0.06134969325153374,0.09202453987730061,0.147239263803681,0.012269938650306749,0.024539877300613498,0.10429447852760736,0.12269938650306748,0.0,0.13496932515337423,14.23076923076923,1.5384615384615385,13,8.15
658,32,1,4.15625,0.3125,0.15625,0.15625,0.09375,0.0625,0.03125,0.0625,0.15625,0.0,0.03125,0.125,0.125,0.0,0.09375,17.5,1.5,2,8.81
659,44,1,5.25,0.22727272727272727,0.022727272727272728,0.20454545454545456,0.13636363636363635,0.0,0.06818181818181818,0.06818181818181818,0.20454545454545456,0.09090909090909091,0.0,0.06818181818181818,0.13636363636363635,0.0,0.09090909090909091,24.0,2.0,2,10.47
660,184,1,4.75,0.29891304347826086,0.10326086956521739,0.10869565217391304,0.16304347826086957,0.010869565217391304,0.02717391304347826,0.03804347826086957,0.10869565217391304,0.03804347826086957,0.016304347826086956,0.16304347826086957,0.13043478260869565,0.0,0.09782608695652174,18.363636363636363,1.6363636363636365,11,7.91
661,145,1,4.772413793103448,0.36551724137931035,0.12413793103448276,0.1310344827586207,0.0896551724137931,0.041379310344827586,0.020689655172413793,0.0896551724137931,0.1310344827586207,0.027586206896551724,0.027586206896551724,0.06896551724137931,0.16551724137931034,0.0,0.04827586206896552,38.0,0.75,4,9.03
662,157,1,4.2993630573248405,0.3248407643312102,0.14012738853503184,0.1464968152866242,0.15286624203821655,0.03184713375796178,0.03184713375796178,0.07643312101910828,0.1464968152866242,0.01910828025477707,0.012738853503184714,0.08917197452229299,0.1337579617834395,0.0,0.1592356687898089,20.22222222222222,2.111111111111111,9,7.9
663,114,1,4.7105263157894735,0.2982456140350877,0.14035087719298245,0.16666666666666666,0.09649122807017543,0.0,0.09649122807017543,0.05263157894736842,0.16666666666666666,0.07894736842105263,0.008771929824561403,0.09649122807017543,0.10526315789473684,0.0,0.11403508771929824,18.142857142857142,1.8571428571428572,7,8.46
664,43,1,4.906976744186046,0.3488372093023256,0.16279069767441862,0.11627906976744186,0.13953488372093023,0.0,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.023255813953488372,0.0,0.11627906976744186,0.11627906976744186,0.0,0.11627906976744186,16.0,1.6666666666666667,3,9.12
665,71,1,5.140845070422535,0.3380281690140845,0.07042253521126761,0.14084507042253522,0.16901408450704225,0.0,0.04225352112676056,0.07042253521126761,0.14084507042253522,0.09859154929577464,0.014084507042253521,0.014084507042253521,0.11267605633802817,0.0,0.07042253521126761,25.333333333333332,1.0,3,10.5
666,297,1,4.306397306397306,0.26936026936026936,0.1111111111111111,0.18181818181818182,0.08080808080808081,0.010101010101010102,0.06060606060606061,0.06734006734006734,0.18181818181818182,0.04040404040404041,0.010101010101010102,0.13468013468013468,0.13468013468013468,0.0,0.10437710437710437,17.263157894736842,1.631578947368421,19,7.38
667,317,1,4.126182965299685,0.23974763406940064,0.0946372239747634,0.15457413249211358,0.0914826498422713,0.012618296529968454,0.1167192429022082,0.05362776025236593,0.15457413249211358,0.050473186119873815,0.03785488958990536,0.11356466876971609,0.12618296529968454,0.0,0.13564668769716087,15.0,1.5416666666666667,24,7.0
668,85,1,4.682352941176471,0.2823529411764706,0.08235294117647059,0.16470588235294117,0.10588235294117647,0.0,0.07058823529411765,0.08235294117647059,0.16470588235294117,0.023529411764705882,0.011764705882352941,0.12941176470588237,0.12941176470588237,0.0,0.10588235294117647,15.666666666666666,1.5,6,7.87
669,76,1,4.552631578947368,0.21052631578947367,0.06578947368421052,0.21052631578947367,0.10526315789473684,0.0,0.09210526315789473,0.13157894736842105,0.21052631578947367,0.013157894736842105,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.0,0.10526315789473684,28.0,2.6666666666666665,3,8.34
670,83,1,3.8674698795180724,0.21686746987951808,0.07228915662650602,0.1686746987951807,0.1566265060240964,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.1686746987951807,0.024096385542168676,0.0,0.13253012048192772,0.18072289156626506,0.0,0.07228915662650602,22.25,1.5,4,7.73
671,70,1,4.014285714285714,0.24285714285714285,0.04285714285714286,0.18571428571428572,0.04285714285714286,0.0,0.1,0.07142857142857142,0.18571428571428572,0.02857142857142857,0.0,0.14285714285714285,0.17142857142857143,0.014285714285714285,0.12857142857142856,19.75,2.25,4,7.5
672,159,1,4.10062893081761,0.25157232704402516,0.0880503144654088,0.20125786163522014,0.11949685534591195,0.031446540880503145,0.08176100628930817,0.03773584905660377,0.20125786163522014,0.03773584905660377,0.006289308176100629,0.1069182389937107,0.12578616352201258,0.0,0.15723270440251572,20.444444444444443,2.3333333333333335,9,7.08
673,84,1,4.261904761904762,0.23809523809523808,0.03571428571428571,0.13095238095238096,0.07142857142857142,0.047619047619047616,0.03571428571428571,0.13095238095238096,0.13095238095238096,0.023809523809523808,0.03571428571428571,0.11904761904761904,0.15476190476190477,0.0,0.11904761904761904,18.8,2.0,5,7.69
674,18,1,5.055555555555555,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666,10.5,1.5,2,10.22
675,39,1,5.128205128205129,0.23076923076923078,0.02564102564102564,0.20512820512820512,0.1282051282051282,0.0,0.05128205128205128,0.05128205128205128,0.20512820512820512,0.05128205128205128,0.02564102564102564,0.15384615384615385,0.10256410256410256,0.0,0.02564102564102564,20.0,0.5,2,9.46
676,178,1,4.831460674157303,0.3202247191011236,0.10674157303370786,0.16853932584269662,0.1404494382022472,0.0056179775280898875,0.06741573033707865,0.07303370786516854,0.16853932584269662,0.028089887640449437,0.011235955056179775,0.08426966292134831,0.0898876404494382,0.0,0.12359550561797752,25.0,2.75,8,8.64
677,71,1,5.042253521126761,0.3380281690140845,0.056338028169014086,0.1267605633802817,0.09859154929577464,0.0,0.07042253521126761,0.056338028169014086,0.1267605633802817,0.04225352112676056,0.0,0.09859154929577464,0.16901408450704225,0.0,0.1267605633802817,20.0,2.25,4,9.41
678,52,1,3.8653846153846154,0.19230769230769232,0.057692307692307696,0.25,0.09615384615384616,0.0,0.09615384615384616,0.07692307692307693,0.25,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.11538461538461539,0.0,0.11538461538461539,19.333333333333332,2.0,3,7.83
679,49,1,4.387755102040816,0.3673469387755102,0.16326530612244897,0.16326530612244897,0.08163265306122448,0.0,0.04081632653061224,0.04081632653061224,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.0,0.14285714285714285,14.0,1.75,4,7.92
680,28,1,5.214285714285714,0.25,0.10714285714285714,0.14285714285714285,0.35714285714285715,0.0,0.0,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,16.0,2.0,2,9.41
681,25,1,3.88,0.28,0.12,0.12,0.12,0.08,0.08,0.08,0.12,0.0,0.08,0.04,0.12,0.0,0.12,14.0,1.5,2,8.33
682,227,1,4.427312775330397,0.2907488986784141,0.07929515418502203,0.15859030837004406,0.07488986784140969,0.004405286343612335,0.05726872246696035,0.07929515418502203,0.15859030837004406,0.030837004405286344,0.030837004405286344,0.1277533039647577,0.14537444933920704,0.0,0.1145374449339207,18.071428571428573,1.8571428571428572,14,7.44
683,63,1,4.4603174603174605,0.3333333333333333,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.031746031746031744,0.0,0.1111111111111111,0.1111111111111111,0.0,0.12698412698412698,14.2,1.2,5,7.13
684,27,1,4.148148148148148,0.37037037037037035,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.0,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0,0.18518518518518517,10.666666666666666,1.3333333333333333,3,7.45
685,294,1,4.9523809523809526,0.30952380952380953,0.034013605442176874,0.18027210884353742,0.1054421768707483,0.013605442176870748,0.06462585034013606,0.023809523809523808,0.18027210884353742,0.013605442176870748,0.003401360544217687,0.11224489795918367,0.17346938775510204,0.003401360544217687,0.10204081632653061,12.461538461538462,1.0384615384615385,26,8.33
686,230,1,4.452173913043478,0.23043478260869565,0.06086956521739131,0.20869565217391303,0.10869565217391304,0.0,0.14347826086956522,0.05217391304347826,0.20869565217391303,0.043478260869565216,0.02608695652173913,0.05217391304347826,0.13043478260869565,0.0,0.08695652173913043,17.857142857142858,1.2857142857142858,14,7.15
687,174,1,4.695402298850575,0.28160919540229884,0.040229885057471264,0.1724137931034483,0.10344827586206896,0.0,0.04597701149425287,0.05747126436781609,0.1724137931034483,0.05172413793103448,0.05172413793103448,0.10344827586206896,0.1206896551724138,0.011494252873563218,0.06896551724137931,20.666666666666668,1.3333333333333333,9,8.53
688,222,1,4.315315315315315,0.31981981981981983,0.13513513513513514,0.13963963963963963,0.11711711711711711,0.06756756756756757,0.02252252252252252,0.08558558558558559,0.13963963963963963,0.009009009009009009,0.02252252252252252,0.0990990990990991,0.13063063063063063,0.009009009009009009,0.2072072072072072,14.105263157894736,2.0,19,7.1
689,200,1,4.51,0.345,0.105,0.135,0.125,0.015,0.03,0.07,0.135,0.045,0.01,0.105,0.11,0.01,0.15,15.333333333333334,2.0,15,7.33
690,517,1,4.901353965183753,0.3114119922630561,0.11218568665377177,0.13733075435203096,0.13346228239845262,0.05222437137330754,0.03481624758220503,0.058027079303675046,0.13733075435203096,0.04642166344294004,0.005802707930367505,0.08897485493230174,0.15087040618955513,0.0,0.13346228239845262,20.928571428571427,2.0357142857142856,28,8.43
691,516,1,4.64922480620155,0.28875968992248063,0.09883720930232558,0.17054263565891473,0.1065891472868217,0.011627906976744186,0.09689922480620156,0.06201550387596899,0.17054263565891473,0.04263565891472868,0.029069767441860465,0.06782945736434108,0.1182170542635659,0.001937984496124031,0.14922480620155038,28.238095238095237,2.619047619047619,21,8.55
692,301,1,4.627906976744186,0.27906976744186046,0.046511627906976744,0.1893687707641196,0.09634551495016612,0.013289036544850499,0.07973421926910298,0.059800664451827246,0.1893687707641196,0.04318936877076412,0.023255813953488372,0.09634551495016612,0.11960132890365449,0.0,0.12624584717607973,17.842105263157894,1.894736842105263,19,8.06
693,164,1,4.975609756097561,0.4268292682926829,0.21951219512195122,0.15853658536585366,0.06097560975609756,0.03048780487804878,0.03048780487804878,0.03048780487804878,0.15853658536585366,0.024390243902439025,0.018292682926829267,0.054878048780487805,0.12804878048780488,0.012195121951219513,0.12804878048780488,12.333333333333334,1.4,15,10.08
694,20,1,4.5,0.4,0.1,0.05,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.1,0.25,0.0,0.15,11.5,1.5,2,8.08
695,847,1,5.142857142857143,0.34238488783943327,0.05194805194805195,0.14521841794569068,0.14049586776859505,0.01652892561983471,0.05430932703659976,0.03778040141676505,0.14521841794569068,0.047225501770956316,0.012987012987012988,0.07319952774498228,0.13695395513577333,0.0,0.16883116883116883,13.943661971830986,1.8591549295774648,71,8.79
696,647,1,4.850077279752705,0.31375579598145287,0.0695517774343122,0.1731066460587326,0.10200927357032458,0.017001545595054096,0.0633693972179289,0.06800618238021638,0.1731066460587326,0.03709428129829984,0.00463678516228748,0.08191653786707882,0.12982998454404945,0.0015455950540958269,0.09428129829984544,24.413793103448278,1.9310344827586208,29,8.77
697,649,1,4.510015408320493,0.33281972265023113,0.12788906009244994,0.14791987673343607,0.08782742681047766,0.053929121725731895,0.060092449922958396,0.05084745762711865,0.14791987673343607,0.03543913713405239,0.007704160246533128,0.0970724191063174,0.12326656394453005,0.0015408320493066256,0.18952234206471494,15.755102040816327,1.9795918367346939,49,7.98
698,367,1,4.389645776566757,0.29427792915531337,0.06267029972752043,0.19618528610354224,0.11716621253405994,0.005449591280653951,0.09264305177111716,0.02997275204359673,0.19618528610354224,0.0326975476839237,0.013623978201634877,0.08446866485013624,0.1307901907356948,0.0027247956403269754,0.09264305177111716,16.708333333333332,1.4166666666666667,24,7.54
699,358,1,5.139664804469274,0.3240223463687151,0.05307262569832402,0.18435754189944134,0.0893854748603352,0.0111731843575419,0.06424581005586592,0.04189944134078212,0.18435754189944134,0.04189944134078212,0.008379888268156424,0.0670391061452514,0.1564245810055866,0.0111731843575419,0.09497206703910614,21.77777777777778,1.8888888888888888,18,9.41
700,270,1,4.0962962962962965,0.23703703703703705,0.07407407407407407,0.1925925925925926,0.08888888888888889,0.011111111111111112,0.1,0.07407407407407407,0.1925925925925926,0.044444444444444446,0.018518518518518517,0.07777777777777778,0.14814814814814814,0.007407407407407408,0.08888888888888889,19.6,1.6,15,6.87
701,120,1,5.675,0.43333333333333335,0.05,0.13333333333333333,0.125,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.025,0.025,0.06666666666666667,0.11666666666666667,0.0,0.15833333333333333,15.444444444444445,2.111111111111111,9,9.54
702,211,1,4.478672985781991,0.22274881516587677,0.023696682464454975,0.22274881516587677,0.07582938388625593,0.0,0.08530805687203792,0.05687203791469194,0.22274881516587677,0.04739336492890995,0.018957345971563982,0.12322274881516587,0.13270142180094788,0.009478672985781991,0.08056872037914692,28.5,2.0,8,8.23
703,36,1,4.472222222222222,0.2777777777777778,0.027777777777777776,0.1388888888888889,0.1111111111111111,0.0,0.0,0.05555555555555555,0.1388888888888889,0.0,0.027777777777777776,0.2777777777777778,0.1111111111111111,0.0,0.1388888888888889,13.666666666666666,1.6666666666666667,3,7.6
704,19,1,4.2631578947368425,0.15789473684210525,0.05263157894736842,0.3157894736842105,0.0,0.0,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,10.5,1.0,2,5.77
705,37,1,4.648648648648648,0.24324324324324326,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.0,0.02702702702702703,0.16216216216216217,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.0,0.08108108108108109,40.0,3.0,1,8.03
706,26,1,3.8846153846153846,0.34615384615384615,0.11538461538461539,0.23076923076923078,0.11538461538461539,0.0,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,27.0,1.0,1,8.21
707,73,1,4.410958904109589,0.3287671232876712,0.136986301369863,0.1506849315068493,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.1506849315068493,0.0273972602739726,0.0410958904109589,0.0958904109589041,0.1095890410958904,0.0136986301369863,0.1506849315068493,14.0,1.8333333333333333,6,7.83
708,83,1,4.662650602409639,0.2891566265060241,0.060240963855421686,0.14457831325301204,0.0963855421686747,0.024096385542168676,0.07228915662650602,0.08433734939759036,0.14457831325301204,0.03614457831325301,0.0,0.0963855421686747,0.1566265060240964,0.0,0.14457831325301204,11.875,1.5,8,8.94
709,808,1,5.457920792079208,0.3094059405940594,0.07054455445544554,0.12995049504950495,0.12747524752475248,0.023514851485148515,0.043316831683168314,0.055693069306930694,0.12995049504950495,0.039603960396039604,0.02599009900990099,0.0655940594059406,0.17574257425742573,0.0024752475247524753,0.12128712871287128,31.24137931034483,3.2413793103448274,29,9.68
710,139,1,4.39568345323741,0.37410071942446044,0.07194244604316546,0.11510791366906475,0.10071942446043165,0.18705035971223022,0.04316546762589928,0.007194244604316547,0.11510791366906475,0.007194244604316547,0.0,0.07913669064748201,0.14388489208633093,0.0,0.48201438848920863,5.5675675675675675,1.2702702702702702,37,7.41
711,119,1,4.4033613445378155,0.3277310924369748,0.05042016806722689,0.14285714285714285,0.07563025210084033,0.03361344537815126,0.08403361344537816,0.10084033613445378,0.14285714285714285,0.01680672268907563,0.008403361344537815,0.058823529411764705,0.12605042016806722,0.008403361344537815,0.13445378151260504,27.0,2.4,5,8.09
712,1102,1,4.8557168784029034,0.3139745916515426,0.11433756805807622,0.17422867513611615,0.0998185117967332,0.017241379310344827,0.043557168784029036,0.047186932849364795,0.17422867513611615,0.04900181488203267,0.023593466424682397,0.11161524500907441,0.14791288566243194,0.0018148820326678765,0.10798548094373865,21.803571428571427,1.3214285714285714,56,7.44
713,292,1,4.63013698630137,0.3013698630136986,0.02054794520547945,0.15753424657534246,0.1267123287671233,0.0410958904109589,0.0410958904109589,0.06506849315068493,0.15753424657534246,0.023972602739726026,0.003424657534246575,0.10616438356164383,0.15753424657534246,0.0,0.10616438356164383,20.1875,1.5,16,7.66
714,17,1,4.529411764705882,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.0,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,19.0,2.0,1,10.35
715,586,1,4.84641638225256,0.32081911262798635,0.10921501706484642,0.16040955631399317,0.10580204778156997,0.01877133105802048,0.04948805460750853,0.06484641638225255,0.16040955631399317,0.032423208191126277,0.015358361774744027,0.06825938566552901,0.1621160409556314,0.0,0.12116040955631399,22.655172413793103,2.1379310344827585,29,8.22
716,55,1,4.509090909090909,0.18181818181818182,0.07272727272727272,0.3090909090909091,0.07272727272727272,0.0,0.10909090909090909,0.07272727272727272,0.3090909090909091,0.01818181818181818,0.01818181818181818,0.07272727272727272,0.14545454545454545,0.0,0.12727272727272726,15.5,1.75,4,8.3
717,35,1,4.6,0.22857142857142856,0.05714285714285714,0.17142857142857143,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.17142857142857143,0.0,0.05714285714285714,0.14285714285714285,0.08571428571428572,0.0,0.08571428571428572,19.0,1.5,2,8.56
718,124,1,5.064516129032258,0.2903225806451613,0.016129032258064516,0.1935483870967742,0.056451612903225805,0.0,0.06451612903225806,0.07258064516129033,0.1935483870967742,0.056451612903225805,0.008064516129032258,0.10483870967741936,0.13709677419354838,0.008064516129032258,0.06451612903225806,33.0,2.0,4,9.91
719,66,1,4.7272727272727275,0.3333333333333333,0.16666666666666666,0.07575757575757576,0.15151515151515152,0.045454545454545456,0.030303030303030304,0.045454545454545456,0.07575757575757576,0.015151515151515152,0.0,0.15151515151515152,0.15151515151515152,0.0,0.09090909090909091,24.0,2.0,3,8.23
720,37,1,5.054054054054054,0.21621621621621623,0.0,0.1891891891891892,0.16216216216216217,0.0,0.08108108108108109,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.0,0.13513513513513514,0.13513513513513514,0.0,0.10810810810810811,10.25,1.0,4,8.37
721,53,1,5.415094339622642,0.33962264150943394,0.1320754716981132,0.11320754716981132,0.11320754716981132,0.0,0.09433962264150944,0.05660377358490566,0.11320754716981132,0.05660377358490566,0.0,0.07547169811320754,0.1320754716981132,0.018867924528301886,0.16981132075471697,15.5,2.25,4,9.88
722,42,1,4.404761904761905,0.30952380952380953,0.047619047619047616,0.19047619047619047,0.11904761904761904,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.19047619047619047,0.047619047619047616,0.0,0.11904761904761904,0.11904761904761904,0.0,0.11904761904761904,15.666666666666666,1.6666666666666667,3,7.4
723,35,1,4.171428571428572,0.22857142857142856,0.11428571428571428,0.2857142857142857,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.02857142857142857,0.2857142857142857,0.0,0.0,0.08571428571428572,0.17142857142857143,0.0,0.17142857142857143,20.5,3.0,2,9.24
724,52,1,4.288461538461538,0.2692307692307692,0.17307692307692307,0.1346153846153846,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.1346153846153846,0.038461538461538464,0.0,0.17307692307692307,0.11538461538461539,0.0,0.07692307692307693,18.666666666666668,1.3333333333333333,3,7.58
725,73,1,3.712328767123288,0.3287671232876712,0.1095890410958904,0.1506849315068493,0.0273972602739726,0.0684931506849315,0.0958904109589041,0.0,0.1506849315068493,0.0547945205479452,0.0,0.1095890410958904,0.1780821917808219,0.0,0.1095890410958904,13.5,1.1666666666666667,6,6.5
726,21,1,4.380952380952381,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.19047619047619047,25.0,4.0,1,7.69
727,132,1,4.401515151515151,0.29545454545454547,0.06060606060606061,0.22727272727272727,0.09090909090909091,0.007575757575757576,0.05303030303030303,0.09090909090909091,0.22727272727272727,0.030303030303030304,0.007575757575757576,0.06060606060606061,0.13636363636363635,0.0,0.06818181818181818,20.142857142857142,1.2857142857142858,7,8.29
728,9,1,3.888888888888889,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,10.0,1.0,1,5.84
729,177,1,4.807909604519774,0.2598870056497175,0.04519774011299435,0.15819209039548024,0.1694915254237288,0.0,0.10734463276836158,0.096045197740113,0.15819209039548024,0.07344632768361582,0.005649717514124294,0.03954802259887006,0.0847457627118644,0.0,0.11864406779661017,19.8,2.1,10,7.84
730,118,1,5.1440677966101696,0.3135593220338983,0.05084745762711865,0.1864406779661017,0.06779661016949153,0.0,0.025423728813559324,0.0423728813559322,0.1864406779661017,0.025423728813559324,0.0423728813559322,0.13559322033898305,0.16101694915254236,0.0,0.11864406779661017,18.857142857142858,2.0,7,8.78
731,38,1,4.5,0.2894736842105263,0.07894736842105263,0.21052631578947367,0.13157894736842105,0.0,0.02631578947368421,0.0,0.21052631578947367,0.02631578947368421,0.02631578947368421,0.13157894736842105,0.15789473684210525,0.0,0.10526315789473684,10.5,1.0,4,8.68
732,202,1,5.282178217821782,0.3316831683168317,0.034653465346534656,0.15841584158415842,0.13861386138613863,0.009900990099009901,0.019801980198019802,0.0297029702970297,0.15841584158415842,0.0297029702970297,0.0049504950495049506,0.06435643564356436,0.21287128712871287,0.0,0.10396039603960396,18.583333333333332,1.75,12,9.32
733,245,1,4.7673469387755105,0.2653061224489796,0.061224489795918366,0.2,0.07755102040816327,0.004081632653061225,0.08571428571428572,0.07346938775510205,0.2,0.0163265306122449,0.024489795918367346,0.07346938775510205,0.17551020408163265,0.004081632653061225,0.10612244897959183,19.357142857142858,1.7857142857142858,14,9.0
